Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) creator,(case) variant,(case) variant-index,concept:name,lifecycle:transition,org:resource
43,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/19 14:59:00.000,2011/01/19 14:59:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Authorize Supplier's Invoice payment,complete,Pedro Alvares
43,Pay Invoice,Karalda Nimwada,2011/01/19 15:50:00.000,2011/01/19 15:58:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Pay Invoice,complete,Karalda Nimwada
44,Create Purchase Requisition,Elvira Lores,2011/01/06 05:04:00.000,2011/01/06 05:28:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Purchase Requisition,complete,Elvira Lores
44,Analyze Purchase Requisition,Maris Freeman,2011/01/07 01:44:00.000,2011/01/07 01:49:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Analyze Purchase Requisition,complete,Maris Freeman
44,Create Request for Quotation,Francis Odell,2011/01/07 01:52:00.000,2011/01/07 01:54:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Request for Quotation,complete,Francis Odell
44,Analyze Request for Quotation,Francois de Perrier,2011/01/07 03:33:00.000,2011/01/07 03:57:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Analyze Request for Quotation,complete,Francois de Perrier
44,Send Request for Quotation to Supplier,Magdalena Predutta,2011/01/07 19:55:00.000,2011/01/07 20:24:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Send Request for Quotation to Supplier,complete,Magdalena Predutta
44,Create Quotation comparison Map,Francois de Perrier,2011/01/08 13:49:00.000,2011/01/08 19:06:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Quotation comparison Map,complete,Francois de Perrier
44,Analyze Quotation Comparison Map,Christian Francois,2011/01/09 01:42:00.000,2011/01/09 02:15:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Analyze Quotation Comparison Map,complete,Christian Francois
44,Choose best option,Immanuel Karagianni,2011/01/09 02:15:00.000,2011/01/09 02:15:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Choose best option,complete,Immanuel Karagianni
44,Settle Conditions With Supplier,Karel de Groot,2011/01/09 11:05:00.000,2011/01/09 15:06:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Settle Conditions With Supplier,complete,Karel de Groot
44,Create Purchase Order,Karel de Groot,2011/01/09 16:41:00.000,2011/01/09 16:49:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Purchase Order,complete,Karel de Groot
44,Confirm Purchase Order,Karen Clarens,2011/01/10 07:11:00.000,2011/01/10 07:23:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Confirm Purchase Order,complete,Karen Clarens
44,Deliver Goods Services,Kiu Kan,2011/01/11 03:42:00.000,2011/01/12 18:21:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Deliver Goods Services,complete,Kiu Kan
44,Release Purchase Order,Alberto Duport,2011/01/13 01:44:00.000,2011/01/13 01:45:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Release Purchase Order,complete,Alberto Duport
44,Approve Purchase Order for payment,Karel de Groot,2011/01/13 11:08:00.000,2011/01/13 11:09:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Approve Purchase Order for payment,complete,Karel de Groot
44,Send Invoice,Karen Clarens,2011/01/18 22:57:00.000,2011/01/18 22:57:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Send Invoice,complete,Karen Clarens
44,Release Supplier's Invoice,Pedro Alvares,2011/01/19 13:21:00.000,2011/01/19 13:27:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Release Supplier's Invoice,complete,Pedro Alvares
44,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/01/19 13:27:00.000,2011/01/19 13:27:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Authorize Supplier's Invoice payment,complete,Karalda Nimwada
44,Pay Invoice,Pedro Alvares,2011/01/19 14:11:00.000,2011/01/19 14:19:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Pay Invoice,complete,Pedro Alvares
45,Create Purchase Requisition,Nico Ojenbeer,2011/01/06 06:24:00.000,2011/01/06 07:10:00.000,Variant 45,45,Fluxicon Disco,Variant 45,45,Create Purchase Requisition,complete,Nico Ojenbeer
45,Analyze Purchase Requisition,Heinz Gutschmidt,2011/01/06 18:30:00.000,2011/01/06 18:38:00.000,Variant 45,45,Fluxicon Disco,Variant 45,45,Analyze Purchase Requisition,complete,Heinz Gutschmidt
45,Amend Purchase Requisition,Clement Duchot,2011/01/07 06:26:00.000,2011/01/07 06:55:00.000,Variant 45,45,Fluxicon Disco,Variant 45,45,Amend Purchase Requisition,complete,Clement Duchot
45,Analyze Purchase Requisition,Maris Freeman,2011/01/08 01:31:00.000,2011/01/08 01:40:00.000,Variant 45,45,Fluxicon Disco,Variant 45,45,Analyze Purchase Requisition,complete,Maris Freeman
45,Create Request for Quotation,Francis Odell,2011/01/08 01:48:00.000,2011/01/08 01:49:00.000,Variant 45,45,Fluxicon Disco,Variant 45,45,Create Request for Quotation,complete,Francis Odell
45,Analyze Request for Quotation,Karel de Groot,2011/01/08 11:11:00.000,2011/01/08 11:43:00.000,Variant 45,45,Fluxicon Disco,Variant 45,45,Analyze Request for Quotation,complete,Karel de Groot
45,Send Request for Quotation to Supplier,Karel de Groot,2011/01/10 02:52:00.000,2011/01/10 03:13:00.000,Variant 45,45,Fluxicon Disco,Variant 45,45,Send Request for Quotation to Supplier,complete,Karel de Groot
45,Create Quotation comparison Map,Francois de Perrier,2011/01/11 01:25:00.000,2011/01/11 07:26:00.000,Variant 45,45,Fluxicon Disco,Variant 45,45,Create Quotation comparison Map,complete,Francois de Perrier
45,Analyze Quotation Comparison Map,Miu Hanwan,2011/01/11 14:08:00.000,2011/01/11 14:31:00.000,Variant 45,45,Fluxicon Disco,Variant 45,45,Analyze Quotation Comparison Map,complete,Miu Hanwan
45,Choose best option,Clement Duchot,2011/01/11 14:31:00.000,2011/01/11 14:31:00.000,Variant 45,45,Fluxicon Disco,Variant 45,45,Choose best option,complete,Clement Duchot
45,Settle Conditions With Supplier,Magdalena Predutta,2011/01/11 18:00:00.000,2011/01/12 06:06:00.000,Variant 45,45,Fluxicon Disco,Variant 45,45,Settle Conditions With Supplier,complete,Magdalena Predutta
45,Create Purchase Order,Magdalena Predutta,2011/01/12 10:44:00.000,2011/01/12 10:56:00.000,Variant 45,45,Fluxicon Disco,Variant 45,45,Create Purchase Order,complete,Magdalena Predutta
45,Confirm Purchase Order,Kiu Kan,2011/01/12 19:12:00.000,2011/01/12 19:19:00.000,Variant 45,45,Fluxicon Disco,Variant 45,45,Confirm Purchase Order,complete,Kiu Kan
45,Deliver Goods Services,Carmen Finacse,2011/01/13 08:59:00.000,2011/01/14 10:48:00.000,Variant 45,45,Fluxicon Disco,Variant 45,45,Deliver Goods Services,complete,Carmen Finacse
45,Release Purchase Order,Esmana Liubiata,2011/01/14 18:15:00.000,2011/01/14 18:16:00.000,Variant 45,45,Fluxicon Disco,Variant 45,45,Release Purchase Order,complete,Esmana Liubiata
45,Approve Purchase Order for payment,Francois de Perrier,2011/01/15 15:48:00.000,2011/01/15 15:49:00.000,Variant 45,45,Fluxicon Disco,Variant 45,45,Approve Purchase Order for payment,complete,Francois de Perrier
45,Send Invoice,Kiu Kan,2011/01/17 10:34:00.000,2011/01/17 10:34:00.000,Variant 45,45,Fluxicon Disco,Variant 45,45,Send Invoice,complete,Kiu Kan
45,Release Supplier's Invoice,Pedro Alvares,2011/01/18 00:53:00.000,2011/01/18 00:56:00.000,Variant 45,45,Fluxicon Disco,Variant 45,45,Release Supplier's Invoice,complete,Pedro Alvares
45,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/18 00:56:00.000,2011/01/18 00:56:00.000,Variant 45,45,Fluxicon Disco,Variant 45,45,Authorize Supplier's Invoice payment,complete,Pedro Alvares
45,Pay Invoice,Pedro Alvares,2011/01/18 01:30:00.000,2011/01/18 01:41:00.000,Variant 45,45,Fluxicon Disco,Variant 45,45,Pay Invoice,complete,Pedro Alvares
46,Create Purchase Requisition,Anna Kaufmann,2011/01/06 09:10:00.000,2011/01/06 10:01:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Create Purchase Requisition,complete,Anna Kaufmann
46,Create Request for Quotation,Miu Hanwan,2011/01/06 12:17:00.000,2011/01/06 12:27:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Create Request for Quotation,complete,Miu Hanwan
46,Analyze Request for Quotation,Karel de Groot,2011/01/06 21:53:00.000,2011/01/06 22:18:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Analyze Request for Quotation,complete,Karel de Groot
46,Amend Request for Quotation,Tesca Lobes,2011/01/06 23:07:00.000,2011/01/06 23:21:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Amend Request for Quotation,complete,Tesca Lobes
46,Analyze Request for Quotation,Magdalena Predutta,2011/01/08 10:34:00.000,2011/01/08 10:39:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Analyze Request for Quotation,complete,Magdalena Predutta
46,Amend Request for Quotation,Clement Duchot,2011/01/08 11:26:00.000,2011/01/08 11:36:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Amend Request for Quotation,complete,Clement Duchot
46,Analyze Request for Quotation,Francois de Perrier,2011/01/12 13:09:00.000,2011/01/12 13:42:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Analyze Request for Quotation,complete,Francois de Perrier
46,Amend Request for Quotation,Anne Olwada,2011/01/12 14:25:00.000,2011/01/12 14:36:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Amend Request for Quotation,complete,Anne Olwada
46,Analyze Request for Quotation,Magdalena Predutta,2011/01/12 16:38:00.000,2011/01/12 17:05:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Analyze Request for Quotation,complete,Magdalena Predutta
46,Amend Request for Quotation,Immanuel Karagianni,2011/01/12 17:52:00.000,2011/01/12 18:01:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Amend Request for Quotation,complete,Immanuel Karagianni
46,Analyze Request for Quotation,Magdalena Predutta,2011/01/12 20:04:00.000,2011/01/12 20:26:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Analyze Request for Quotation,complete,Magdalena Predutta
46,Send Request for Quotation to Supplier,Francois de Perrier,2011/01/13 04:55:00.000,2011/01/13 05:07:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Send Request for Quotation to Supplier,complete,Francois de Perrier
46,Create Quotation comparison Map,Karel de Groot,2011/01/13 07:44:00.000,2011/01/13 10:34:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Create Quotation comparison Map,complete,Karel de Groot
46,Analyze Quotation Comparison Map,Tesca Lobes,2011/01/13 17:04:00.000,2011/01/13 17:33:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Analyze Quotation Comparison Map,complete,Tesca Lobes
46,Choose best option,Elvira Lores,2011/01/13 17:33:00.000,2011/01/13 17:33:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Choose best option,complete,Elvira Lores
46,Settle Conditions With Supplier,Francois de Perrier,2011/01/13 22:36:00.000,2011/01/14 06:59:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Settle Conditions With Supplier,complete,Francois de Perrier
46,Create Purchase Order,Magdalena Predutta,2011/01/14 16:41:00.000,2011/01/14 16:50:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Create Purchase Order,complete,Magdalena Predutta
46,Confirm Purchase Order,Karen Clarens,2011/01/16 13:43:00.000,2011/01/16 14:01:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Confirm Purchase Order,complete,Karen Clarens
46,Deliver Goods Services,Sean Manney,2011/01/17 03:52:00.000,2011/01/17 17:10:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Deliver Goods Services,complete,Sean Manney
46,Release Purchase Order,Clement Duchot,2011/01/18 00:44:00.000,2011/01/18 00:45:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Release Purchase Order,complete,Clement Duchot
46,Approve Purchase Order for payment,Magdalena Predutta,2011/01/19 01:00:00.000,2011/01/19 01:01:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Approve Purchase Order for payment,complete,Magdalena Predutta
46,Send Invoice,Sean Manney,2011/01/21 03:29:00.000,2011/01/21 03:29:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Send Invoice,complete,Sean Manney
46,Release Supplier's Invoice,Karalda Nimwada,2011/01/21 17:56:00.000,2011/01/21 18:01:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Release Supplier's Invoice,complete,Karalda Nimwada
46,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/21 18:01:00.000,2011/01/21 18:01:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Authorize Supplier's Invoice payment,complete,Pedro Alvares
46,Pay Invoice,Pedro Alvares,2011/01/21 18:34:00.000,2011/01/21 18:42:00.000,Variant 21,21,Fluxicon Disco,Variant 21,21,Pay Invoice,complete,Pedro Alvares
47,Create Purchase Requisition,Anne Olwada,2011/01/06 11:32:00.000,2011/01/06 11:50:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Purchase Requisition,complete,Anne Olwada
47,Analyze Purchase Requisition,Maris Freeman,2011/01/06 23:17:00.000,2011/01/06 23:25:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Analyze Purchase Requisition,complete,Maris Freeman
47,Create Request for Quotation,Francis Odell,2011/01/06 23:33:00.000,2011/01/06 23:36:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Request for Quotation,complete,Francis Odell
47,Analyze Request for Quotation,Karel de Groot,2011/01/07 04:50:00.000,2011/01/07 05:16:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Analyze Request for Quotation,complete,Karel de Groot
47,Send Request for Quotation to Supplier,Karel de Groot,2011/01/09 09:56:00.000,2011/01/09 10:24:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Send Request for Quotation to Supplier,complete,Karel de Groot
47,Create Quotation comparison Map,Francois de Perrier,2011/01/10 08:43:00.000,2011/01/10 11:52:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Quotation comparison Map,complete,Francois de Perrier
47,Analyze Quotation Comparison Map,Elvira Lores,2011/01/10 18:36:00.000,2011/01/10 18:57:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Analyze Quotation Comparison Map,complete,Elvira Lores
47,Choose best option,Clement Duchot,2011/01/10 18:57:00.000,2011/01/10 18:57:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Choose best option,complete,Clement Duchot
47,Settle Conditions With Supplier,Francois de Perrier,2011/01/11 07:27:00.000,2011/01/11 14:05:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Settle Conditions With Supplier,complete,Francois de Perrier
47,Create Purchase Order,Karel de Groot,2011/01/12 10:41:00.000,2011/01/12 10:50:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Purchase Order,complete,Karel de Groot
47,Confirm Purchase Order,Kiu Kan,2011/01/12 18:21:00.000,2011/01/12 18:47:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Confirm Purchase Order,complete,Kiu Kan
47,Deliver Goods Services,Esmeralda Clay,2011/01/14 13:04:00.000,2011/01/15 06:18:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Deliver Goods Services,complete,Esmeralda Clay
47,Release Purchase Order,Miu Hanwan,2011/01/15 13:35:00.000,2011/01/15 13:36:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Release Purchase Order,complete,Miu Hanwan
47,Approve Purchase Order for payment,Karel de Groot,2011/01/16 01:02:00.000,2011/01/16 01:03:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Approve Purchase Order for payment,complete,Karel de Groot
47,Send Invoice,Esmeralda Clay,2011/01/17 07:09:00.000,2011/01/17 07:09:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Send Invoice,complete,Esmeralda Clay
47,Release Supplier's Invoice,Karalda Nimwada,2011/01/17 21:35:00.000,2011/01/17 21:38:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Release Supplier's Invoice,complete,Karalda Nimwada
47,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/17 21:38:00.000,2011/01/17 21:38:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Authorize Supplier's Invoice payment,complete,Pedro Alvares
47,Pay Invoice,Karalda Nimwada,2011/01/17 22:28:00.000,2011/01/17 22:35:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Pay Invoice,complete,Karalda Nimwada
48,Create Purchase Requisition,Nico Ojenbeer,2011/01/06 12:46:00.000,2011/01/06 13:03:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Create Purchase Requisition,complete,Nico Ojenbeer
48,Analyze Purchase Requisition,Francis Odell,2011/01/07 02:01:00.000,2011/01/07 02:09:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Analyze Purchase Requisition,complete,Francis Odell
48,Create Request for Quotation,Heinz Gutschmidt,2011/01/07 02:15:00.000,2011/01/07 02:17:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Create Request for Quotation,complete,Heinz Gutschmidt
48,Analyze Request for Quotation,Magdalena Predutta,2011/01/07 04:29:00.000,2011/01/07 04:39:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Analyze Request for Quotation,complete,Magdalena Predutta
48,Amend Request for Quotation,Miu Hanwan,2011/01/07 05:23:00.000,2011/01/07 05:35:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Amend Request for Quotation,complete,Miu Hanwan
48,Analyze Request for Quotation,Magdalena Predutta,2011/01/07 11:30:00.000,2011/01/07 12:01:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Analyze Request for Quotation,complete,Magdalena Predutta
48,Amend Request for Quotation,Alberto Duport,2011/01/07 12:59:00.000,2011/01/07 13:13:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Amend Request for Quotation,complete,Alberto Duport
48,Analyze Request for Quotation,Karel de Groot,2011/01/07 14:53:00.000,2011/01/07 15:27:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Analyze Request for Quotation,complete,Karel de Groot
48,Send Request for Quotation to Supplier,Magdalena Predutta,2011/01/08 11:06:00.000,2011/01/08 11:33:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Send Request for Quotation to Supplier,complete,Magdalena Predutta
48,Create Quotation comparison Map,Magdalena Predutta,2011/01/09 02:03:00.000,2011/01/09 05:48:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Create Quotation comparison Map,complete,Magdalena Predutta
48,Analyze Quotation Comparison Map,Tesca Lobes,2011/01/09 12:47:00.000,2011/01/09 13:07:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Analyze Quotation Comparison Map,complete,Tesca Lobes
48,Choose best option,Miu Hanwan,2011/01/09 13:07:00.000,2011/01/09 13:07:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Choose best option,complete,Miu Hanwan
48,Settle Conditions With Supplier,Karel de Groot,2011/01/09 16:49:00.000,2011/01/09 22:13:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Settle Conditions With Supplier,complete,Karel de Groot
48,Create Purchase Order,Karel de Groot,2011/01/09 22:41:00.000,2011/01/09 22:51:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Create Purchase Order,complete,Karel de Groot
48,Confirm Purchase Order,Karen Clarens,2011/01/10 07:23:00.000,2011/01/10 07:50:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Confirm Purchase Order,complete,Karen Clarens
48,Deliver Goods Services,Sean Manney,2011/01/11 03:27:00.000,2011/01/11 07:12:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Deliver Goods Services,complete,Sean Manney
48,Release Purchase Order,Miu Hanwan,2011/01/11 15:20:00.000,2011/01/11 15:21:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Release Purchase Order,complete,Miu Hanwan
48,Approve Purchase Order for payment,Karel de Groot,2011/01/12 09:00:00.000,2011/01/12 09:01:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Approve Purchase Order for payment,complete,Karel de Groot
48,Send Invoice,Kiu Kan,2011/01/16 03:09:00.000,2011/01/16 03:09:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Send Invoice,complete,Kiu Kan
48,Release Supplier's Invoice,Pedro Alvares,2011/01/16 17:34:00.000,2011/01/16 17:41:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Release Supplier's Invoice,complete,Pedro Alvares
48,Settle Dispute With Supplier,Karalda Nimwada,2011/01/16 17:51:00.000,2011/01/16 18:10:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Settle Dispute With Supplier,complete,Karalda Nimwada
48,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/16 18:10:00.000,2011/01/16 18:10:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Authorize Supplier's Invoice payment,complete,Pedro Alvares
48,Pay Invoice,Karalda Nimwada,2011/01/16 19:01:00.000,2011/01/16 19:12:00.000,Variant 30,30,Fluxicon Disco,Variant 30,30,Pay Invoice,complete,Karalda Nimwada
49,Create Purchase Requisition,Tesca Lobes,2011/01/06 16:53:00.000,2011/01/06 17:12:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Purchase Requisition,complete,Tesca Lobes
49,Create Request for Quotation,Elvira Lores,2011/01/07 01:27:00.000,2011/01/07 01:40:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Request for Quotation,complete,Elvira Lores
49,Analyze Request for Quotation,Karel de Groot,2011/01/07 03:49:00.000,2011/01/07 03:59:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Analyze Request for Quotation,complete,Karel de Groot
49,Send Request for Quotation to Supplier,Magdalena Predutta,2011/01/07 19:33:00.000,2011/01/07 19:55:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Send Request for Quotation to Supplier,complete,Magdalena Predutta
49,Create Quotation comparison Map,Magdalena Predutta,2011/01/08 18:02:00.000,2011/01/08 21:53:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Quotation comparison Map,complete,Magdalena Predutta
49,Analyze Quotation Comparison Map,Fjodor Kowalski,2011/01/09 04:30:00.000,2011/01/09 04:38:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Analyze Quotation Comparison Map,complete,Fjodor Kowalski
49,Choose best option,Anne Olwada,2011/01/09 04:38:00.000,2011/01/09 04:38:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Choose best option,complete,Anne Olwada
49,Settle Conditions With Supplier,Francois de Perrier,2011/01/09 09:35:00.000,2011/01/09 13:38:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Settle Conditions With Supplier,complete,Francois de Perrier
49,Create Purchase Order,Karel de Groot,2011/01/09 15:38:00.000,2011/01/09 15:49:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Purchase Order,complete,Karel de Groot
49,Confirm Purchase Order,Karen Clarens,2011/01/10 07:50:00.000,2011/01/10 08:03:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Confirm Purchase Order,complete,Karen Clarens
49,Deliver Goods Services,Carmen Finacse,2011/01/11 00:07:00.000,2011/01/11 07:12:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Deliver Goods Services,complete,Carmen Finacse
49,Release Purchase Order,Immanuel Karagianni,2011/01/11 14:18:00.000,2011/01/11 14:19:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Release Purchase Order,complete,Immanuel Karagianni
49,Approve Purchase Order for payment,Magdalena Predutta,2011/01/11 17:59:00.000,2011/01/11 18:00:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Approve Purchase Order for payment,complete,Magdalena Predutta
49,Send Invoice,Karen Clarens,2011/01/12 03:23:00.000,2011/01/12 03:23:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Send Invoice,complete,Karen Clarens
49,Release Supplier's Invoice,Pedro Alvares,2011/01/12 17:42:00.000,2011/01/12 17:47:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Release Supplier's Invoice,complete,Pedro Alvares
49,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/01/12 17:47:00.000,2011/01/12 17:47:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Authorize Supplier's Invoice payment,complete,Karalda Nimwada
49,Pay Invoice,Pedro Alvares,2011/01/12 18:13:00.000,2011/01/12 18:26:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Pay Invoice,complete,Pedro Alvares
50,Create Purchase Requisition,Esmana Liubiata,2011/01/06 19:38:00.000,2011/01/06 20:05:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Purchase Requisition,complete,Esmana Liubiata
50,Create Request for Quotation,Penn Osterwalder,2011/01/06 22:44:00.000,2011/01/06 22:50:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Request for Quotation,complete,Penn Osterwalder
50,Analyze Request for Quotation,Karel de Groot,2011/01/07 03:12:00.000,2011/01/07 03:20:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Analyze Request for Quotation,complete,Karel de Groot
50,Send Request for Quotation to Supplier,Francois de Perrier,2011/01/08 04:01:00.000,2011/01/08 04:34:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Send Request for Quotation to Supplier,complete,Francois de Perrier
50,Create Quotation comparison Map,Karel de Groot,2011/01/08 08:07:00.000,2011/01/08 10:56:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Quotation comparison Map,complete,Karel de Groot
50,Analyze Quotation Comparison Map,Esmana Liubiata,2011/01/08 18:03:00.000,2011/01/08 18:21:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Analyze Quotation Comparison Map,complete,Esmana Liubiata
50,Choose best option,Clement Duchot,2011/01/08 18:21:00.000,2011/01/08 18:21:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Choose best option,complete,Clement Duchot
50,Settle Conditions With Supplier,Francois de Perrier,2011/01/09 00:46:00.000,2011/01/09 08:50:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Settle Conditions With Supplier,complete,Francois de Perrier
50,Create Purchase Order,Francois de Perrier,2011/01/09 14:32:00.000,2011/01/09 14:44:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Purchase Order,complete,Francois de Perrier
50,Confirm Purchase Order,Karen Clarens,2011/01/10 08:03:00.000,2011/01/10 08:16:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Confirm Purchase Order,complete,Karen Clarens
50,Deliver Goods Services,Esmeralda Clay,2011/01/10 22:55:00.000,2011/01/12 07:55:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Deliver Goods Services,complete,Esmeralda Clay
50,Release Purchase Order,Miu Hanwan,2011/01/12 15:26:00.000,2011/01/12 15:27:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Release Purchase Order,complete,Miu Hanwan
50,Approve Purchase Order for payment,Francois de Perrier,2011/01/13 05:07:00.000,2011/01/13 05:08:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Approve Purchase Order for payment,complete,Francois de Perrier
50,Send Invoice,Kiu Kan,2011/01/17 12:35:00.000,2011/01/17 12:35:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Send Invoice,complete,Kiu Kan
