Case ID,Activity,Resource,Start Timestamp,Complete Timestamp
252,Analyze Request for Quotation,Magdalena Predutta,2011-02-08 02:08:00,2011-02-08 02:33:00
257,Amend Request for Quotation,Fjodor Kowalski,2011-02-08 02:16:00,2011-02-08 02:28:00
280,Create Request for Quotation,Elvira Lores,2011-02-08 02:25:00,2011-02-08 02:36:00
282,Start,Start,2011-02-08 02:28:00,2011-02-08 02:28:00
282,Create Purchase Requisition,Anna Kaufmann,2011-02-08 02:28:00,2011-02-08 03:23:00
248,Analyze Request for Quotation,Magdalena Predutta,2011-02-08 02:33:00,2011-02-08 02:54:00
242,Create Purchase Order,Magdalena Predutta,2011-02-08 03:04:00,2011-02-08 03:14:00
254,Settle Conditions With Supplier,Francois de Perrier,2011-02-08 03:52:00,2011-02-08 17:37:00
248,Amend Request for Quotation,Elvira Lores,2011-02-08 03:55:00,2011-02-08 04:09:00
273,Analyze Request for Quotation,Karel de Groot,2011-02-08 04:05:00,2011-02-08 04:21:00
235,Analyze Quotation Comparison Map,Clement Duchot,2011-02-08 04:28:00,2011-02-08 04:57:00
250,Create Purchase Order,Magdalena Predutta,2011-02-08 04:51:00,2011-02-08 05:02:00
235,Choose best option,Immanuel Karagianni,2011-02-08 04:57:00,2011-02-08 04:57:00
251,Analyze Request for Quotation,Magdalena Predutta,2011-02-08 05:02:00,2011-02-08 05:24:00
273,Amend Request for Quotation,Anna Kaufmann,2011-02-08 05:09:00,2011-02-08 05:19:00
251,End,End,2011-02-08 05:24:00,2011-02-08 05:24:00
266,Create Quotation comparison Map,Magdalena Predutta,2011-02-08 05:39:00,2011-02-08 09:55:00
222,Send Invoice,Carmen Finacse,2011-02-08 07:01:00,2011-02-08 07:01:00
229,Confirm Purchase Order,Carmen Finacse,2011-02-08 07:01:00,2011-02-08 07:22:00
283,Start,Start,2011-02-08 07:14:00,2011-02-08 07:14:00
283,Create Purchase Requisition,Fjodor Kowalski,2011-02-08 07:14:00,2011-02-08 07:43:00
242,Confirm Purchase Order,Carmen Finacse,2011-02-08 07:22:00,2011-02-08 07:32:00
230,Deliver Goods Services,Carmen Finacse,2011-02-08 07:32:00,2011-02-10 07:45:00
284,Start,Start,2011-02-08 07:42:00,2011-02-08 07:42:00
284,Create Purchase Requisition,Immanuel Karagianni,2011-02-08 07:42:00,2011-02-08 07:54:00
282,Create Request for Quotation,Miu Hanwan,2011-02-08 08:49:00,2011-02-08 08:58:00
183,Approve Purchase Order for payment,Karel de Groot,2011-02-08 09:30:00,2011-02-08 09:31:00
284,Create Request for Quotation,Tesca Lobes,2011-02-08 11:35:00,2011-02-08 11:43:00
250,Confirm Purchase Order,Sean Manney,2011-02-08 12:14:00,2011-02-08 12:48:00
286,Start,Start,2011-02-08 14:06:00,2011-02-08 14:06:00
286,Create Purchase Requisition,Alberto Duport,2011-02-08 14:06:00,2011-02-08 14:14:00
278,Analyze Purchase Requisition,Maris Freeman,2011-02-08 14:38:00,2011-02-08 14:45:00
278,Create Request for Quotation,Francis Odell,2011-02-08 14:51:00,2011-02-08 14:54:00
206,Release Purchase Order,Fjodor Kowalski,2011-02-08 15:09:00,2011-02-08 15:10:00
227,Release Supplier's Invoice,Pedro Alvares,2011-02-08 15:26:00,2011-02-08 15:29:00
182,Authorize Supplier's Invoice payment,Pedro Alvares,2011-02-08 15:33:00,2011-02-08 15:33:00
227,Settle Dispute With Supplier,Karalda Nimwada,2011-02-08 15:56:00,2011-02-08 16:21:00
182,Pay Invoice,Pedro Alvares,2011-02-08 16:18:00,2011-02-08 16:25:00
227,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-02-08 16:21:00,2011-02-08 16:21:00
182,End,End,2011-02-08 16:25:00,2011-02-08 16:25:00
266,Analyze Quotation Comparison Map,Penn Osterwalder,2011-02-08 17:04:00,2011-02-08 17:19:00
266,Choose best option,Penn Osterwalder,2011-02-08 17:19:00,2011-02-08 17:19:00
227,Pay Invoice,Karalda Nimwada,2011-02-08 17:28:00,2011-02-08 17:42:00
258,Analyze Request for Quotation,Francois de Perrier,2011-02-08 17:37:00,2011-02-08 18:09:00
227,End,End,2011-02-08 17:42:00,2011-02-08 17:42:00
226,Send Invoice,Esmeralda Clay,2011-02-08 18:00:00,2011-02-08 18:00:00
224,Deliver Goods Services,Esmeralda Clay,2011-02-08 18:00:00,2011-02-09 22:51:00
183,Send Invoice,Esmeralda Clay,2011-02-08 18:00:00,2011-02-08 18:00:00
235,Settle Conditions With Supplier,Francois de Perrier,2011-02-08 18:09:00,2011-02-09 06:34:00
287,Create Purchase Requisition,Esmana Liubiata,2011-02-08 18:38:00,2011-02-08 19:13:00
287,Start,Start,2011-02-08 18:38:00,2011-02-08 18:38:00
252,Amend Request for Quotation,Heinz Gutschmidt,2011-02-08 18:42:00,2011-02-08 18:58:00
288,Create Purchase Requisition,Penn Osterwalder,2011-02-08 18:45:00,2011-02-08 19:27:00
288,Start,Start,2011-02-08 18:45:00,2011-02-08 18:45:00
286,Create Request for Quotation,Miu Hanwan,2011-02-08 19:22:00,2011-02-08 19:36:00
288,Create Request for Quotation,Tesca Lobes,2011-02-08 20:16:00,2011-02-08 20:25:00
207,Send Invoice,Kiu Kan,2011-02-08 20:37:00,2011-02-08 20:37:00
210,Deliver Goods Services,Kiu Kan,2011-02-08 20:37:00,2011-02-09 11:53:00
283,Analyze Purchase Requisition,Maris Freeman,2011-02-08 20:43:00,2011-02-08 20:50:00
283,Create Request for Quotation,Francis Odell,2011-02-08 20:57:00,2011-02-08 20:59:00
254,Create Purchase Order,Magdalena Predutta,2011-02-08 21:13:00,2011-02-08 21:23:00
286,Analyze Request for Quotation,Magdalena Predutta,2011-02-08 21:23:00,2011-02-08 21:49:00
222,Release Supplier's Invoice,Pedro Alvares,2011-02-08 21:30:00,2011-02-08 21:36:00
222,Authorize Supplier's Invoice payment,Pedro Alvares,2011-02-08 21:36:00,2011-02-08 21:36:00
222,Pay Invoice,Pedro Alvares,2011-02-08 21:44:00,2011-02-08 21:48:00
222,End,End,2011-02-08 21:48:00,2011-02-08 21:48:00
206,Approve Purchase Order for payment,Magdalena Predutta,2011-02-08 21:49:00,2011-02-08 21:50:00
266,Settle Conditions With Supplier,Magdalena Predutta,2011-02-08 21:50:00,2011-02-09 01:48:00
286,Amend Request for Quotation,Christian Francois,2011-02-08 22:44:00,2011-02-08 22:57:00
191,Release Purchase Order,Christian Francois,2011-02-09 04:15:00,2011-02-09 04:16:00
284,Analyze Request for Quotation,Francois de Perrier,2011-02-09 06:34:00,2011-02-09 06:51:00
290,Create Purchase Requisition,Clement Duchot,2011-02-09 07:31:00,2011-02-09 08:14:00
290,Start,Start,2011-02-09 07:31:00,2011-02-09 07:31:00
284,Amend Request for Quotation,Kim Passa,2011-02-09 07:42:00,2011-02-09 07:51:00
282,Analyze Request for Quotation,Magdalena Predutta,2011-02-09 07:50:00,2011-02-09 08:24:00
226,Release Supplier's Invoice,Karalda Nimwada,2011-02-09 08:19:00,2011-02-09 08:21:00
226,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-02-09 08:21:00,2011-02-09 08:21:00
275,Analyze Request for Quotation,Magdalena Predutta,2011-02-09 08:24:00,2011-02-09 08:50:00
183,Release Supplier's Invoice,Karalda Nimwada,2011-02-09 08:31:00,2011-02-09 08:36:00
183,Authorize Supplier's Invoice payment,Pedro Alvares,2011-02-09 08:36:00,2011-02-09 08:36:00
287,Analyze Purchase Requisition,Heinz Gutschmidt,2011-02-09 08:41:00,2011-02-09 08:48:00
291,Start,Start,2011-02-09 08:46:00,2011-02-09 08:46:00
291,Create Purchase Requisition,Anne Olwada,2011-02-09 08:46:00,2011-02-09 09:14:00
226,Pay Invoice,Pedro Alvares,2011-02-09 09:02:00,2011-02-09 09:09:00
183,Pay Invoice,Karalda Nimwada,2011-02-09 09:04:00,2011-02-09 09:10:00
226,End,End,2011-02-09 09:09:00,2011-02-09 09:09:00
183,End,End,2011-02-09 09:10:00,2011-02-09 09:10:00
282,Amend Request for Quotation,Miu Hanwan,2011-02-09 09:18:00,2011-02-09 09:26:00
275,Amend Request for Quotation,Tesca Lobes,2011-02-09 09:38:00,2011-02-09 09:45:00
191,Approve Purchase Order for payment,Karel de Groot,2011-02-09 10:32:00,2011-02-09 10:33:00
272,Analyze Request for Quotation,Karel de Groot,2011-02-09 10:45:00,2011-02-09 11:08:00
207,Release Supplier's Invoice,Pedro Alvares,2011-02-09 10:52:00,2011-02-09 10:55:00
207,Authorize Supplier's Invoice payment,Pedro Alvares,2011-02-09 10:55:00,2011-02-09 10:55:00
258,Send Request for Quotation to Supplier,Karel de Groot,2011-02-09 11:08:00,2011-02-09 11:36:00
207,Pay Invoice,Pedro Alvares,2011-02-09 11:11:00,2011-02-09 11:16:00
207,End,End,2011-02-09 11:16:00,2011-02-09 11:16:00
216,Analyze Request for Quotation,Karel de Groot,2011-02-09 11:36:00,2011-02-09 12:13:00
206,Send Invoice,Kiu Kan,2011-02-09 11:53:00,2011-02-09 11:53:00
254,Confirm Purchase Order,Kiu Kan,2011-02-09 11:53:00,2011-02-09 12:15:00
216,End,End,2011-02-09 12:13:00,2011-02-09 12:13:00
258,Create Quotation comparison Map,Karel de Groot,2011-02-09 12:13:00,2011-02-09 14:57:00
233,Deliver Goods Services,Kiu Kan,2011-02-09 12:15:00,2011-02-10 04:18:00
293,Start,Start,2011-02-09 13:06:00,2011-02-09 13:06:00
293,Create Purchase Requisition,Elvira Lores,2011-02-09 13:06:00,2011-02-09 13:54:00
242,Deliver Goods Services,Karen Clarens,2011-02-09 13:46:00,2011-02-10 16:45:00
235,Create Purchase Order,Karel de Groot,2011-02-09 15:27:00,2011-02-09 15:39:00
266,Create Purchase Order,Karel de Groot,2011-02-09 15:39:00,2011-02-09 15:47:00
294,Start,Start,2011-02-09 15:41:00,2011-02-09 15:41:00
294,Create Purchase Requisition,Kim Passa,2011-02-09 15:41:00,2011-02-09 16:37:00
283,Analyze Request for Quotation,Karel de Groot,2011-02-09 15:47:00,2011-02-09 16:01:00
290,Create Request for Quotation,Alberto Duport,2011-02-09 15:59:00,2011-02-09 16:08:00
283,End,End,2011-02-09 16:01:00,2011-02-09 16:01:00
279,Analyze Request for Quotation,Karel de Groot,2011-02-09 16:22:00,2011-02-09 16:54:00
248,Analyze Request for Quotation,Karel de Groot,2011-02-09 16:54:00,2011-02-09 17:15:00
259,Analyze Request for Quotation,Karel de Groot,2011-02-09 17:24:00,2011-02-09 17:55:00
295,Create Purchase Requisition,Tesca Lobes,2011-02-09 17:55:00,2011-02-09 18:37:00
295,Start,Start,2011-02-09 17:55:00,2011-02-09 17:55:00
290,Analyze Request for Quotation,Francois de Perrier,2011-02-09 19:17:00,2011-02-09 19:58:00
295,Create Request for Quotation,Kim Passa,2011-02-09 19:40:00,2011-02-09 19:53:00
210,Release Purchase Order,Elvira Lores,2011-02-09 19:45:00,2011-02-09 19:46:00
287,Amend Purchase Requisition,Miu Hanwan,2011-02-09 20:27:00,2011-02-09 20:50:00
286,Analyze Request for Quotation,Karel de Groot,2011-02-09 20:35:00,2011-02-09 21:00:00
237,Analyze Request for Quotation,Francois de Perrier,2011-02-09 20:36:00,2011-02-09 20:58:00
269,Analyze Request for Quotation,Francois de Perrier,2011-02-09 20:58:00,2011-02-09 21:08:00
296,Create Purchase Requisition,Kim Passa,2011-02-09 21:04:00,2011-02-09 21:22:00
296,Start,Start,2011-02-09 21:04:00,2011-02-09 21:04:00
245,Analyze Request for Quotation,Francois de Perrier,2011-02-09 21:08:00,2011-02-09 21:22:00
214,Release Purchase Order,Clement Duchot,2011-02-09 21:10:00,2011-02-09 21:11:00
258,Analyze Quotation Comparison Map,Immanuel Karagianni,2011-02-09 21:28:00,2011-02-09 21:45:00
273,Analyze Request for Quotation,Magdalena Predutta,2011-02-09 21:34:00,2011-02-09 21:53:00
258,Choose best option,Miu Hanwan,2011-02-09 21:45:00,2011-02-09 21:45:00
237,Amend Request for Quotation,Immanuel Karagianni,2011-02-09 21:46:00,2011-02-09 21:55:00
280,Analyze Request for Quotation,Francois de Perrier,2011-02-09 22:16:00,2011-02-09 22:43:00
281,Analyze Request for Quotation,Karel de Groot,2011-02-09 22:33:00,2011-02-09 22:55:00
263,Analyze Request for Quotation,Francois de Perrier,2011-02-09 22:43:00,2011-02-09 23:04:00
236,Deliver Goods Services,Esmeralda Clay,2011-02-09 22:51:00,2011-02-10 02:17:00
191,Send Invoice,Esmeralda Clay,2011-02-09 22:51:00,2011-02-09 22:51:00
278,Analyze Request for Quotation,Francois de Perrier,2011-02-09 23:11:00,2011-02-09 23:47:00
281,Amend Request for Quotation,Tesca Lobes,2011-02-09 23:28:00,2011-02-09 23:36:00
210,Approve Purchase Order for payment,Francois de Perrier,2011-02-09 23:47:00,2011-02-09 23:48:00
258,Settle Conditions With Supplier,Francois de Perrier,2011-02-09 23:48:00,2011-02-10 04:38:00
278,Amend Request for Quotation,Fjodor Kowalski,2011-02-10 00:35:00,2011-02-10 00:46:00
288,Analyze Request for Quotation,Karel de Groot,2011-02-10 00:57:00,2011-02-10 01:36:00
206,Release Supplier's Invoice,Pedro Alvares,2011-02-10 02:13:00,2011-02-10 02:18:00
247,Deliver Goods Services,Esmeralda Clay,2011-02-10 02:17:00,2011-02-11 17:21:00
206,Authorize Supplier's Invoice payment,Pedro Alvares,2011-02-10 02:18:00,2011-02-10 02:18:00
206,Pay Invoice,Pedro Alvares,2011-02-10 02:21:00,2011-02-10 02:30:00
206,End,End,2011-02-10 02:30:00,2011-02-10 02:30:00
288,Amend Request for Quotation,Clement Duchot,2011-02-10 02:31:00,2011-02-10 02:44:00
294,Analyze Purchase Requisition,Francis Odell,2011-02-10 02:39:00,2011-02-10 02:44:00
270,Analyze Request for Quotation,Karel de Groot,2011-02-10 02:48:00,2011-02-10 03:04:00
294,Create Request for Quotation,Heinz Gutschmidt,2011-02-10 02:49:00,2011-02-10 02:51:00
287,Create Request for Quotation,Anna Kaufmann,2011-02-10 02:54:00,2011-02-10 03:06:00
272,Send Request for Quotation to Supplier,Karel de Groot,2011-02-10 03:04:00,2011-02-10 03:30:00
286,Send Request for Quotation to Supplier,Karel de Groot,2011-02-10 03:30:00,2011-02-10 03:50:00
291,Analyze Purchase Requisition,Francis Odell,2011-02-10 03:41:00,2011-02-10 03:48:00
272,Create Quotation comparison Map,Karel de Groot,2011-02-10 03:50:00,2011-02-10 09:07:00
291,Create Request for Quotation,Heinz Gutschmidt,2011-02-10 03:56:00,2011-02-10 03:59:00
259,Send Request for Quotation to Supplier,Magdalena Predutta,2011-02-10 04:23:00,2011-02-10 04:53:00
273,Send Request for Quotation to Supplier,Francois de Perrier,2011-02-10 04:38:00,2011-02-10 04:57:00
278,Analyze Request for Quotation,Magdalena Predutta,2011-02-10 04:53:00,2011-02-10 05:12:00
294,Analyze Request for Quotation,Magdalena Predutta,2011-02-10 05:12:00,2011-02-10 06:00:00
214,Settle Dispute With Supplier,Francois de Perrier,2011-02-10 05:25:00,2011-02-10 14:51:00
279,Send Request for Quotation to Supplier,Magdalena Predutta,2011-02-10 06:19:00,2011-02-10 06:44:00
293,Analyze Purchase Requisition,Francis Odell,2011-02-10 06:44:00,2011-02-10 06:53:00
294,Amend Request for Quotation,Anna Kaufmann,2011-02-10 06:54:00,2011-02-10 07:04:00
293,Create Request for Quotation,Francis Odell,2011-02-10 06:58:00,2011-02-10 07:00:00
224,Release Purchase Order,Miu Hanwan,2011-02-10 06:59:00,2011-02-10 07:00:00
258,Create Purchase Order,Magdalena Predutta,2011-02-10 07:23:00,2011-02-10 07:35:00
259,Create Quotation comparison Map,Magdalena Predutta,2011-02-10 07:35:00,2011-02-10 08:25:00
210,Send Invoice,Carmen Finacse,2011-02-10 07:45:00,2011-02-10 07:45:00
280,Send Request for Quotation to Supplier,Magdalena Predutta,2011-02-10 08:25:00,2011-02-10 09:04:00
286,Create Quotation comparison Map,Magdalena Predutta,2011-02-10 09:04:00,2011-02-10 14:09:00
273,Create Quotation comparison Map,Karel de Groot,2011-02-10 09:07:00,2011-02-10 09:48:00
278,Send Request for Quotation to Supplier,Karel de Groot,2011-02-10 09:48:00,2011-02-10 10:17:00
279,Create Quotation comparison Map,Karel de Groot,2011-02-10 10:17:00,2011-02-10 14:07:00
236,Release Purchase Order,Clement Duchot,2011-02-10 10:24:00,2011-02-10 10:25:00
233,Release Purchase Order,Alberto Duport,2011-02-10 12:05:00,2011-02-10 12:06:00
296,Analyze Purchase Requisition,Heinz Gutschmidt,2011-02-10 12:54:00,2011-02-10 13:00:00
296,Create Request for Quotation,Heinz Gutschmidt,2011-02-10 13:06:00,2011-02-10 13:07:00
191,Release Supplier's Invoice,Karalda Nimwada,2011-02-10 13:10:00,2011-02-10 13:16:00
191,Settle Dispute With Supplier,Pedro Alvares,2011-02-10 13:33:00,2011-02-10 14:04:00
191,Authorize Supplier's Invoice payment,Pedro Alvares,2011-02-10 14:04:00,2011-02-10 14:04:00
224,Approve Purchase Order for payment,Karel de Groot,2011-02-10 14:07:00,2011-02-10 14:08:00
291,Analyze Request for Quotation,Karel de Groot,2011-02-10 14:08:00,2011-02-10 14:36:00
275,Analyze Request for Quotation,Magdalena Predutta,2011-02-10 14:09:00,2011-02-10 14:22:00
278,Create Quotation comparison Map,Magdalena Predutta,2011-02-10 14:22:00,2011-02-10 17:41:00
230,Release Purchase Order,Kim Passa,2011-02-10 14:37:00,2011-02-10 14:38:00
248,Send Request for Quotation to Supplier,Karel de Groot,2011-02-10 14:45:00,2011-02-10 14:56:00
270,Send Request for Quotation to Supplier,Francois de Perrier,2011-02-10 14:51:00,2011-02-10 15:09:00
259,Analyze Quotation Comparison Map,Alberto Duport,2011-02-10 14:59:00,2011-02-10 15:30:00
191,Pay Invoice,Karalda Nimwada,2011-02-10 15:03:00,2011-02-10 15:08:00
191,End,End,2011-02-10 15:08:00,2011-02-10 15:08:00
269,Send Request for Quotation to Supplier,Francois de Perrier,2011-02-10 15:09:00,2011-02-10 15:50:00
259,Choose best option,Fjodor Kowalski,2011-02-10 15:30:00,2011-02-10 15:30:00
272,Analyze Quotation Comparison Map,Clement Duchot,2011-02-10 15:36:00,2011-02-10 16:09:00
272,Choose best option,Anna Kaufmann,2011-02-10 16:09:00,2011-02-10 16:09:00
248,Create Quotation comparison Map,Francois de Perrier,2011-02-10 16:10:00,2011-02-10 21:21:00
273,Analyze Quotation Comparison Map,Clement Duchot,2011-02-10 16:40:00,2011-02-10 16:54:00
235,Confirm Purchase Order,Karen Clarens,2011-02-10 16:45:00,2011-02-10 16:57:00
273,Choose best option,Fjodor Kowalski,2011-02-10 16:54:00,2011-02-10 16:54:00
236,Settle Dispute With Supplier,Magdalena Predutta,2011-02-10 17:41:00,2011-02-11 03:23:00
286,Analyze Quotation Comparison Map,Nico Ojenbeer,2011-02-10 20:33:00,2011-02-10 21:06:00
286,Choose best option,Anna Kaufmann,2011-02-10 21:06:00,2011-02-10 21:06:00
279,Analyze Quotation Comparison Map,Nico Ojenbeer,2011-02-10 21:15:00,2011-02-10 21:24:00
280,Create Quotation comparison Map,Francois de Perrier,2011-02-10 21:21:00,2011-02-11 00:44:00
279,Choose best option,Elvira Lores,2011-02-10 21:24:00,2011-02-10 21:24:00
210,Release Supplier's Invoice,Karalda Nimwada,2011-02-10 21:53:00,2011-02-10 21:59:00
210,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-02-10 21:59:00,2011-02-10 21:59:00
210,Pay Invoice,Pedro Alvares,2011-02-10 22:12:00,2011-02-10 22:27:00
214,Release Purchase Order,Elvira Lores,2011-02-10 22:25:00,2011-02-10 22:26:00
210,End,End,2011-02-10 22:27:00,2011-02-10 22:27:00
250,Deliver Goods Services,Karen Clarens,2011-02-11 00:22:00,2011-02-12 04:20:00
242,Release Purchase Order,Miu Hanwan,2011-02-11 00:30:00,2011-02-11 00:31:00
278,Analyze Quotation Comparison Map,Nico Ojenbeer,2011-02-11 00:36:00,2011-02-11 00:52:00
245,Send Request for Quotation to Supplier,Francois de Perrier,2011-02-11 00:44:00,2011-02-11 01:12:00
259,Settle Conditions With Supplier,Karel de Groot,2011-02-11 00:46:00,2011-02-11 07:29:00
278,Choose best option,Penn Osterwalder,2011-02-11 00:52:00,2011-02-11 00:52:00
279,Settle Conditions With Supplier,Francois de Perrier,2011-02-11 01:12:00,2011-02-11 11:43:00
270,Create Quotation comparison Map,Magdalena Predutta,2011-02-11 03:23:00,2011-02-11 04:59:00
266,Confirm Purchase Order,Kiu Kan,2011-02-11 04:04:00,2011-02-11 04:10:00
248,Analyze Quotation Comparison Map,Tesca Lobes,2011-02-11 04:06:00,2011-02-11 04:29:00
224,Send Invoice,Kiu Kan,2011-02-11 04:10:00,2011-02-11 04:10:00
235,Deliver Goods Services,Kiu Kan,2011-02-11 04:10:00,2011-02-12 09:19:00
248,Choose best option,Kim Passa,2011-02-11 04:29:00,2011-02-11 04:29:00
245,Create Quotation comparison Map,Magdalena Predutta,2011-02-11 04:59:00,2011-02-11 08:23:00
232,Deliver Goods Services,Sean Manney,2011-02-11 05:46:00,2011-02-12 18:11:00
269,Create Quotation comparison Map,Karel de Groot,2011-02-11 07:29:00,2011-02-11 08:51:00
280,Analyze Quotation Comparison Map,Anne Olwada,2011-02-11 07:44:00,2011-02-11 08:07:00
280,Choose best option,Immanuel Karagianni,2011-02-11 08:07:00,2011-02-11 08:07:00
272,Settle Conditions With Supplier,Magdalena Predutta,2011-02-11 08:23:00,2011-02-11 17:17:00
278,Settle Conditions With Supplier,Karel de Groot,2011-02-11 08:51:00,2011-02-11 16:25:00
236,Release Purchase Order,Elvira Lores,2011-02-11 10:55:00,2011-02-11 10:56:00
303,Create Purchase Requisition,Penn Osterwalder,2011-02-11 11:02:00,2011-02-11 11:56:00
303,Start,Start,2011-02-11 11:02:00,2011-02-11 11:02:00
237,Analyze Request for Quotation,Francois de Perrier,2011-02-11 11:43:00,2011-02-11 12:11:00
270,Analyze Quotation Comparison Map,Miu Hanwan,2011-02-11 11:45:00,2011-02-11 11:54:00
270,Choose best option,Kim Passa,2011-02-11 11:54:00,2011-02-11 11:54:00
237,End,End,2011-02-11 12:11:00,2011-02-11 12:11:00
280,Settle Conditions With Supplier,Francois de Perrier,2011-02-11 13:15:00,2011-02-11 21:50:00
303,Create Request for Quotation,Anne Olwada,2011-02-11 14:20:00,2011-02-11 14:30:00
245,Analyze Quotation Comparison Map,Tesca Lobes,2011-02-11 15:17:00,2011-02-11 15:33:00
245,Choose best option,Clement Duchot,2011-02-11 15:33:00,2011-02-11 15:33:00
269,Analyze Quotation Comparison Map,Anne Olwada,2011-02-11 15:36:00,2011-02-11 16:03:00
269,Choose best option,Clement Duchot,2011-02-11 16:03:00,2011-02-11 16:03:00
259,Create Purchase Order,Karel de Groot,2011-02-11 16:25:00,2011-02-11 16:38:00
242,Approve Purchase Order for payment,Karel de Groot,2011-02-11 16:38:00,2011-02-11 16:39:00
278,Create Purchase Order,Karel de Groot,2011-02-11 17:08:00,2011-02-11 17:16:00
266,Deliver Goods Services,Esmeralda Clay,2011-02-11 17:21:00,2011-02-11 22:04:00
248,Settle Conditions With Supplier,Magdalena Predutta,2011-02-11 17:42:00,2011-02-11 23:29:00
224,Release Supplier's Invoice,Pedro Alvares,2011-02-11 18:28:00,2011-02-11 18:31:00
224,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-02-11 18:31:00,2011-02-11 18:31:00
224,Pay Invoice,Pedro Alvares,2011-02-11 18:45:00,2011-02-11 18:59:00
224,End,End,2011-02-11 18:59:00,2011-02-11 18:59:00
214,Approve Purchase Order for payment,Karel de Groot,2011-02-11 19:00:00,2011-02-11 19:01:00
279,Create Purchase Order,Karel de Groot,2011-02-11 19:01:00,2011-02-11 19:12:00
263,Send Request for Quotation to Supplier,Karel de Groot,2011-02-11 19:35:00,2011-02-11 19:56:00
290,Send Request for Quotation to Supplier,Francois de Perrier,2011-02-11 21:50:00,2011-02-11 22:21:00
278,Confirm Purchase Order,Esmeralda Clay,2011-02-11 22:04:00,2011-02-11 22:32:00
230,Approve Purchase Order for payment,Francois de Perrier,2011-02-11 22:21:00,2011-02-11 22:22:00
273,Settle Conditions With Supplier,Francois de Perrier,2011-02-11 22:23:00,2011-02-12 03:54:00
291,Send Request for Quotation to Supplier,Magdalena Predutta,2011-02-11 23:29:00,2011-02-11 23:57:00
286,Settle Conditions With Supplier,Magdalena Predutta,2011-02-11 23:57:00,2011-02-12 05:54:00
247,Release Purchase Order,Anne Olwada,2011-02-12 00:47:00,2011-02-12 00:48:00
270,Settle Conditions With Supplier,Karel de Groot,2011-02-12 01:06:00,2011-02-12 05:20:00
279,Confirm Purchase Order,Karen Clarens,2011-02-12 04:20:00,2011-02-12 04:42:00
230,Send Invoice,Karen Clarens,2011-02-12 04:42:00,2011-02-12 04:42:00
275,Send Request for Quotation to Supplier,Karel de Groot,2011-02-12 05:20:00,2011-02-12 05:29:00
266,Release Purchase Order,Nico Ojenbeer,2011-02-12 05:26:00,2011-02-12 05:27:00
259,Confirm Purchase Order,Carmen Finacse,2011-02-12 05:46:00,2011-02-12 06:06:00
248,Create Purchase Order,Magdalena Predutta,2011-02-12 06:23:00,2011-02-12 06:33:00
245,Settle Conditions With Supplier,Magdalena Predutta,2011-02-12 06:33:00,2011-02-12 13:06:00
266,Approve Purchase Order for payment,Karel de Groot,2011-02-12 07:42:00,2011-02-12 07:43:00
286,Create Purchase Order,Karel de Groot,2011-02-12 07:43:00,2011-02-12 07:50:00
282,Analyze Request for Quotation,Karel de Groot,2011-02-12 07:50:00,2011-02-12 08:15:00
273,Create Purchase Order,Karel de Groot,2011-02-12 08:15:00,2011-02-12 08:25:00
258,Confirm Purchase Order,Kiu Kan,2011-02-12 09:19:00,2011-02-12 09:47:00
242,Send Invoice,Kiu Kan,2011-02-12 09:19:00,2011-02-12 09:19:00
214,Send Invoice,Kiu Kan,2011-02-12 09:19:00,2011-02-12 09:19:00
278,Deliver Goods Services,Kiu Kan,2011-02-12 09:47:00,2011-02-12 19:52:00
282,Send Request for Quotation to Supplier,Francois de Perrier,2011-02-12 10:47:00,2011-02-12 11:20:00
247,Approve Purchase Order for payment,Francois de Perrier,2011-02-12 12:02:00,2011-02-12 12:03:00
250,Release Purchase Order,Anne Olwada,2011-02-12 12:26:00,2011-02-12 12:27:00
236,Approve Purchase Order for payment,Francois de Perrier,2011-02-12 12:35:00,2011-02-12 12:36:00
269,Settle Conditions With Supplier,Francois de Perrier,2011-02-12 12:37:00,2011-02-12 19:25:00
275,Create Quotation comparison Map,Magdalena Predutta,2011-02-12 13:06:00,2011-02-12 18:19:00
235,Release Purchase Order,Miu Hanwan,2011-02-12 16:46:00,2011-02-12 16:47:00
307,Start,Start,2011-02-12 17:52:00,2011-02-12 17:52:00
307,Create Purchase Requisition,Christian Francois,2011-02-12 17:52:00,2011-02-12 18:29:00
306,Create Purchase Requisition,Clement Duchot,2011-02-12 17:52:00,2011-02-12 18:12:00
306,Start,Start,2011-02-12 17:52:00,2011-02-12 17:52:00
266,Send Invoice,Sean Manney,2011-02-12 18:11:00,2011-02-12 18:11:00
272,Create Purchase Order,Magdalena Predutta,2011-02-12 18:19:00,2011-02-12 18:31:00
254,Deliver Goods Services,Sean Manney,2011-02-12 18:45:00,2011-02-14 09:38:00
280,Create Purchase Order,Karel de Groot,2011-02-12 19:07:00,2011-02-12 19:18:00
258,Deliver Goods Services,Carmen Finacse,2011-02-12 19:08:00,2011-02-14 08:42:00
230,Release Supplier's Invoice,Pedro Alvares,2011-02-12 19:08:00,2011-02-12 19:15:00
230,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-02-12 19:15:00,2011-02-12 19:15:00
