Case ID,Activity,Resource,Start Timestamp,Complete Timestamp
Case273,Turning & Milling Q.C.,ID4618,2012-01-19 06:53:00,2012-01-19 08:04:00
Case258,Turning & Milling Q.C.,ID4618,2012-01-19 06:53:00,2012-01-19 09:35:00
Case206,Round Grinding,ID4872,2012-01-19 06:58:00,2012-01-19 08:32:00
Case249,Final Inspection Q.C.,ID4287,2012-01-19 07:00:00,2012-01-19 11:10:00
Case201,Milling,ID4326,2012-01-19 07:05:00,2012-01-19 15:31:00
Case245,Turning & Milling,ID3846,2012-01-19 07:07:00,2012-01-19 16:37:00
Case245,Start,Start,2012-01-19 07:07:00,2012-01-19 07:07:00
Case26,Turning & Milling Q.C.,ID4493,2012-01-19 07:08:00,2012-01-19 10:08:00
Case11,Turning & Milling,ID4641,2012-01-19 07:39:00,2012-01-19 09:00:00
Case249,Laser Marking,ID4872,2012-01-19 07:39:00,2012-01-19 07:40:00
Case249,Laser Marking,ID4872,2012-01-19 07:40:00,2012-01-19 08:31:00
Case27,Turning & Milling,ID0997,2012-01-19 08:00:00,2012-01-19 11:00:00
Case206,Round Grinding,ID4872,2012-01-19 08:32:00,2012-01-19 15:48:00
Case25,Turning & Milling,ID4429,2012-01-19 08:33:00,2012-01-19 12:26:00
Case25,Start,Start,2012-01-19 08:33:00,2012-01-19 08:33:00
Case231,Round Grinding,ID4163,2012-01-19 09:00:00,2012-01-19 09:30:00
Case11,Turning & Milling,ID4641,2012-01-19 09:01:00,2012-01-19 16:00:00
Case231,Final Inspection Q.C.,ID4163,2012-01-19 09:30:00,2012-01-19 10:00:00
Case24,Laser Marking,ID4882,2012-01-19 09:32:00,2012-01-19 10:47:00
Case187,Final Inspection Q.C.,ID4493,2012-01-19 10:11:00,2012-01-19 16:02:00
Case265,Final Inspection Q.C.,ID4618,2012-01-19 10:46:00,2012-01-19 12:01:00
Case263,Final Inspection Q.C.,ID4287,2012-01-19 10:57:00,2012-01-19 15:36:00
Case27,Turning & Milling,ID0997,2012-01-19 11:04:00,2012-01-19 12:09:00
Case26,Laser Marking,ID4872,2012-01-19 11:52:00,2012-01-19 13:07:00
Case265,End,End,2012-01-19 12:01:00,2012-01-19 12:01:00
Case27,Turning & Milling,ID0997,2012-01-19 12:09:00,2012-01-19 15:24:00
Case25,Turning & Milling,ID4429,2012-01-19 12:27:00,2012-01-19 15:41:00
Case231,Round Grinding,ID4163,2012-01-19 13:20:00,2012-01-19 16:18:00
Case245,Turning & Milling,ID3846,2012-01-19 15:22:00,2012-01-20 06:57:00
Case11,Turning & Milling,ID4132,2012-01-19 16:08:00,2012-01-19 19:21:00
Case10,Turning & Milling,ID4132,2012-01-19 16:12:00,2012-01-19 18:09:00
Case224,Turning & Milling Q.C.,ID4163,2012-01-19 16:20:00,2012-01-19 16:50:00
Case224,End,End,2012-01-19 16:50:00,2012-01-19 16:50:00
Case245,Turning & Milling Q.C.,ID4163,2012-01-19 16:50:00,2012-01-19 18:04:00
Case10,Turning & Milling,ID4132,2012-01-19 18:10:00,2012-01-19 20:08:00
Case10,Turning & Milling,ID4794,2012-01-19 20:09:00,2012-01-20 05:10:00
Case258,Turning & Milling Q.C.,ID4618,2012-01-20 06:57:00,2012-01-20 07:31:00
Case201,Milling,ID4326,2012-01-20 07:25:00,2012-01-20 11:32:00
Case206,Final Inspection Q.C.,ID4618,2012-01-20 07:54:00,2012-01-20 12:50:00
Case27,Turning & Milling,ID0997,2012-01-20 08:09:00,2012-01-20 12:39:00
Case245,Turning & Milling,ID3846,2012-01-20 09:22:00,2012-01-20 11:04:00
Case245,Turning & Milling,ID3846,2012-01-20 11:05:00,2012-01-20 12:28:00
Case201,Round Grinding,ID0937,2012-01-22 00:00:00,2012-01-22 01:15:00
Case249,Packing,ID4491,2012-01-22 00:00:00,2012-01-22 01:00:00
Case201,Round Grinding,ID4493,2012-01-22 00:00:00,2012-01-22 01:15:00
Case201,Round Grinding,ID0937,2012-01-22 00:00:00,2012-01-22 01:15:00
Case238,Round Grinding,ID4445,2012-01-22 01:59:00,2012-01-22 02:50:00
Case10,Turning & Milling,ID4641,2012-01-22 02:42:00,2012-01-22 06:34:00
Case238,Round Grinding,ID4445,2012-01-22 02:50:00,2012-01-22 06:53:00
Case249,Final Inspection Q.C.,ID4287,2012-01-22 06:50:00,2012-01-22 07:25:00
Case206,Final Inspection Q.C.,ID4618,2012-01-22 06:55:00,2012-01-22 08:10:00
Case27,Turning & Milling,ID0997,2012-01-22 06:58:00,2012-01-22 07:02:00
Case238,Round Grinding,ID4528,2012-01-22 07:00:00,2012-01-22 07:10:00
Case10,Turning & Milling,ID3846,2012-01-22 07:00:00,2012-01-22 07:13:00
Case238,Turning & Milling Q.C.,ID4618,2012-01-22 07:06:00,2012-01-22 12:13:00
Case201,Turning & Milling Q.C.,ID4493,2012-01-22 07:10:00,2012-01-22 08:11:00
Case249,End,End,2012-01-22 07:25:00,2012-01-22 07:25:00
Case263,Final Inspection Q.C.,ID4287,2012-01-22 07:26:00,2012-01-22 07:57:00
Case26,Lapping,ID0998,2012-01-22 08:22:00,2012-01-22 11:45:00
Case10,Turning & Milling,ID3846,2012-01-22 09:02:00,2012-01-22 17:47:00
Case238,Round Grinding,ID4385,2012-01-22 09:25:00,2012-01-22 15:58:00
Case27,Turning & Milling,ID0997,2012-01-22 09:37:00,2012-01-22 11:02:00
Case187,Final Inspection Q.C.,ID4493,2012-01-22 10:14:00,2012-01-22 16:01:00
Case229,Turning & Milling,ID0997,2012-01-22 11:03:00,2012-01-22 18:00:00
Case229,Start,Start,2012-01-22 11:03:00,2012-01-22 11:03:00
Case229,Turning Q.C.,ID4287,2012-01-22 11:13:00,2012-01-22 12:50:00
Case201,Round Grinding,ID4528,2012-01-22 11:18:00,2012-01-22 13:38:00
Case230,Flat Grinding,ID0998,2012-01-22 11:46:00,2012-01-22 17:27:00
Case201,Round Grinding,ID4528,2012-01-22 13:39:00,2012-01-22 15:44:00
Case27,Turning & Milling Q.C.,ID4618,2012-01-22 13:50:00,2012-01-22 13:51:00
Case231,Final Inspection Q.C.,ID4163,2012-01-22 14:00:00,2012-01-22 15:10:00
Case231,Final Inspection Q.C.,ID4163,2012-01-22 14:40:00,2012-01-22 15:49:00
Case11,Laser Marking,ID4882,2012-01-22 15:01:00,2012-01-22 15:33:00
Case238,Round Grinding,ID4355,2012-01-22 16:07:00,2012-01-22 18:59:00
Case27,Lapping,ID4872,2012-01-22 16:19:00,2012-01-22 17:26:00
Case27,Round Grinding,ID4872,2012-01-22 17:27:00,2012-01-22 18:27:00
Case27,Round Grinding,ID4872,2012-01-22 18:27:00,2012-01-22 22:11:00
Case238,Round Grinding,ID4445,2012-01-22 20:00:00,2012-01-23 06:47:00
Case241,Turning & Milling,ID4167,2012-01-22 20:03:00,2012-01-22 23:34:00
Case245,Turning & Milling,ID4641,2012-01-22 20:22:00,2012-01-23 03:30:00
Case229,Turning & Milling,ID4529,2012-01-22 23:36:00,2012-01-23 06:27:00
Case206,Packing,ID4291,2012-01-23 00:00:00,2012-01-23 01:00:00
Case263,Packing,ID4291,2012-01-23 00:00:00,2012-01-23 01:00:00
Case263,Packing,ID4291,2012-01-23 00:00:00,2012-01-23 01:00:00
Case207,Lapping,ID4882,2012-01-23 00:00:00,2012-01-23 01:15:00
Case231,Packing,ID4291,2012-01-23 00:00:00,2012-01-23 01:00:00
Case263,End,End,2012-01-23 01:00:00,2012-01-23 01:00:00
Case245,Turning & Milling,ID4641,2012-01-23 03:31:00,2012-01-23 05:20:00
Case22,Start,Start,2012-01-23 05:00:00,2012-01-23 05:00:00
Case22,Turning & Milling,ID4641,2012-01-23 05:00:00,2012-01-23 07:00:00
Case231,Final Inspection Q.C.,ID4163,2012-01-23 07:00:00,2012-01-23 07:30:00
Case241,Turning & Milling Q.C.,ID4287,2012-01-23 07:00:00,2012-01-23 09:57:00
Case238,Round Grinding,ID0420,2012-01-23 07:01:00,2012-01-23 17:26:00
Case235,Turning & Milling,ID4132,2012-01-23 07:10:00,2012-01-23 17:43:00
Case22,Turning & Milling,ID3846,2012-01-23 07:16:00,2012-01-23 16:12:00
Case23,Turning,ID4429,2012-01-23 07:16:00,2012-01-23 10:32:00
Case23,Start,Start,2012-01-23 07:16:00,2012-01-23 07:16:00
Case231,Final Inspection Q.C.,ID4163,2012-01-23 07:30:00,2012-01-23 08:10:00
Case229,Turning & Milling,ID0997,2012-01-23 07:38:00,2012-01-23 09:44:00
Case245,Turning & Milling Q.C.,ID4493,2012-01-23 07:43:00,2012-01-23 08:43:00
Case241,Turning & Milling,ID4794,2012-01-23 07:51:00,2012-01-23 10:41:00
Case10,Turning Q.C.,ID4618,2012-01-23 07:54:00,2012-01-23 10:26:00
Case231,End,End,2012-01-23 08:10:00,2012-01-23 08:10:00
Case230,Flat Grinding,ID0998,2012-01-23 08:14:00,2012-01-23 11:06:00
Case11,Turning & Milling Q.C.,ID4618,2012-01-23 09:24:00,2012-01-23 09:25:00
Case229,Turning Q.C.,ID4287,2012-01-23 09:58:00,2012-01-23 11:37:00
Case187,Final Inspection Q.C.,ID4493,2012-01-23 10:05:00,2012-01-23 16:01:00
Case241,Turning & Milling,ID4794,2012-01-23 10:41:00,2012-01-23 16:02:00
Case223,Start,Start,2012-01-23 11:10:00,2012-01-23 11:10:00
Case223,Turning & Milling,ID0997,2012-01-23 11:10:00,2012-01-23 14:20:00
Case273,Flat Grinding,ID0998,2012-01-23 11:23:00,2012-01-23 13:52:00
Case20,Laser Marking,ID4932,2012-01-23 11:44:00,2012-01-23 12:45:00
Case223,Turning & Milling Q.C.,ID4287,2012-01-23 13:30:00,2012-01-23 16:11:00
Case21,Laser Marking,ID4932,2012-01-23 13:46:00,2012-01-23 14:37:00
Case207,Laser Marking,ID0998,2012-01-23 13:53:00,2012-01-23 14:57:00
Case26,Round Grinding,ID4528,2012-01-23 14:09:00,2012-01-23 15:30:00
Case223,Turning & Milling,ID0997,2012-01-23 14:21:00,2012-01-23 16:09:00
Case239,Nitration Q.C.,ID4618,2012-01-23 14:46:00,2012-01-23 14:49:00
Case207,Lapping,ID0998,2012-01-23 14:57:00,2012-01-23 16:52:00
Case194,Laser Marking,ID0998,2012-01-23 15:30:00,2012-01-23 15:56:00
Case26,Round Grinding,ID4528,2012-01-23 15:31:00,2012-01-23 18:03:00
Case24,Round Grinding,ID4109,2012-01-23 16:00:00,2012-01-23 20:00:00
Case223,Turning & Milling,ID0997,2012-01-23 16:09:00,2012-01-23 17:48:00
Case23,Turning,ID4167,2012-01-23 16:10:00,2012-01-23 20:13:00
Case22,Turning & Milling,ID3846,2012-01-23 16:13:00,2012-01-23 17:17:00
Case207,Laser Marking,ID0998,2012-01-23 16:53:00,2012-01-23 16:54:00
Case207,Lapping,ID0998,2012-01-23 16:54:00,2012-01-23 18:09:00
Case27,Laser Marking,ID0998,2012-01-23 16:57:00,2012-01-23 17:13:00
Case22,Turning & Milling,ID3846,2012-01-23 17:18:00,2012-01-23 17:45:00
Case24,Lapping,ID4872,2012-01-23 18:12:00,2012-01-23 18:13:00
Case238,Round Grinding,ID4445,2012-01-23 19:56:00,2012-01-23 21:16:00
Case23,Turning & Milling,ID4529,2012-01-23 20:43:00,2012-01-24 02:10:00
Case21,Round Grinding,ID4445,2012-01-23 21:16:00,2012-01-23 22:18:00
Case22,Turning & Milling,ID4641,2012-01-23 23:00:00,2012-01-24 05:00:00
Case194,Lapping,ID4882,2012-01-24 00:00:00,2012-01-24 01:15:00
Case223,Turning & Milling,ID4529,2012-01-24 04:37:00,2012-01-24 06:27:00
Case21,Round Grinding,ID0420,2012-01-24 06:50:00,2012-01-24 08:40:00
Case26,Round Grinding,ID4528,2012-01-24 06:54:00,2012-01-24 17:36:00
Case21,Round Grinding,ID4445,2012-01-24 07:00:00,2012-01-24 14:50:00
Case241,Turning & Milling Q.C.,ID4287,2012-01-24 07:00:00,2012-01-24 08:40:00
Case23,Turning Q.C.,ID4493,2012-01-24 07:00:00,2012-01-24 08:00:00
Case23,Turning & Milling Q.C.,ID4493,2012-01-24 07:00:00,2012-01-24 07:34:00
Case252,Turning & Milling,ID4794,2012-01-24 07:04:00,2012-01-24 07:17:00
Case252,Start,Start,2012-01-24 07:04:00,2012-01-24 07:04:00
Case235,Turning & Milling,ID4132,2012-01-24 07:14:00,2012-01-24 15:10:00
Case252,Turning & Milling,ID4794,2012-01-24 07:18:00,2012-01-24 09:35:00
Case252,Turning & Milling,ID4618,2012-01-24 07:20:00,2012-01-24 09:48:00
Case23,Turning & Milling,ID4429,2012-01-24 07:20:00,2012-01-24 11:23:00
Case272,Turning & Milling,ID3846,2012-01-24 07:28:00,2012-01-24 12:30:00
Case272,Start,Start,2012-01-24 07:28:00,2012-01-24 07:28:00
Case223,Turning & Milling,ID0997,2012-01-24 08:03:00,2012-01-24 16:04:00
Case194,Lapping,ID0998,2012-01-24 08:14:00,2012-01-24 11:23:00
Case207,Round Grinding,ID4385,2012-01-24 08:14:00,2012-01-24 10:43:00
Case194,Final Inspection Q.C.,ID4287,2012-01-24 09:00:00,2012-01-24 12:50:00
Case27,Final Inspection Q.C.,ID4618,2012-01-24 09:48:00,2012-01-24 13:00:00
Case187,Final Inspection Q.C.,ID4493,2012-01-24 09:51:00,2012-01-24 15:52:00
Case21,Round Grinding,ID0420,2012-01-24 10:40:00,2012-01-24 21:30:00
Case269,Lapping,ID0998,2012-01-24 11:24:00,2012-01-24 11:24:00
Case269,Laser Marking,ID0998,2012-01-24 11:24:00,2012-01-24 12:39:00
Case23,Turning & Milling,ID4429,2012-01-24 11:31:00,2012-01-24 17:09:00
Case207,Round Grinding,ID4385,2012-01-24 11:47:00,2012-01-24 12:43:00
Case32,Turning & Milling,ID4794,2012-01-24 11:52:00,2012-01-24 15:45:00
Case32,Start,Start,2012-01-24 11:52:00,2012-01-24 11:52:00
Case25,Turning & Milling,ID4429,2012-01-24 12:22:00,2012-01-24 17:09:00
Case241,Laser Marking,ID0998,2012-01-24 12:25:00,2012-01-24 13:37:00
Case207,Round Grinding,ID4385,2012-01-24 12:43:00,2012-01-24 14:51:00
Case243,Laser Marking,ID0998,2012-01-24 13:38:00,2012-01-24 14:32:00
Case194,Final Inspection Q.C.,ID4287,2012-01-24 13:40:00,2012-01-24 18:02:00
Case243,Lapping,ID0998,2012-01-24 14:32:00,2012-01-24 16:42:00
Case11,Laser Marking,ID4882,2012-01-24 14:41:00,2012-01-24 16:06:00
Case207,Round Grinding,ID0420,2012-01-24 14:53:00,2012-01-24 17:47:00
Case235,Turning & Milling Q.C.,ID4163,2012-01-24 15:20:00,2012-01-24 18:03:00
Case239,Laser Marking,ID0998,2012-01-24 17:01:00,2012-01-24 17:14:00
Case245,Laser Marking,ID0998,2012-01-24 17:15:00,2012-01-24 17:23:00
Case207,Round Grinding,ID4872,2012-01-24 18:08:00,2012-01-24 22:41:00
Case21,Round Grinding,ID4445,2012-01-24 20:00:00,2012-01-24 22:30:00
Case25,Turning & Milling,ID4529,2012-01-24 20:08:00,2012-01-25 04:45:00
Case272,Turning & Milling,ID4641,2012-01-24 20:58:00,2012-01-24 23:26:00
Case20,Round Grinding,ID4445,2012-01-24 21:30:00,2012-01-24 22:00:00
Case20,Round Grinding,ID4445,2012-01-24 22:00:00,2012-01-24 23:15:00
Case272,Turning & Milling,ID4641,2012-01-24 23:27:00,2012-01-25 06:27:00
Case187,Packing,ID4820,2012-01-25 00:00:00,2012-01-25 01:00:00
Case27,Packing,ID4820,2012-01-25 00:00:00,2012-01-25 01:00:00
Case11,Packing,ID4820,2012-01-25 00:00:00,2012-01-25 01:00:00
Case25,Turning & Milling,ID4529,2012-01-25 04:46:00,2012-01-25 06:27:00
Case252,Turning & Milling Q.C.,ID4618,2012-01-25 06:50:00,2012-01-25 07:17:00
Case25,Turning & Milling,ID4429,2012-01-25 06:55:00,2012-01-25 09:20:00
Case20,Round Grinding,ID0420,2012-01-25 07:00:00,2012-01-25 09:30:00
Case223,Turning & Milling Q.C.,ID4287,2012-01-25 07:00:00,2012-01-25 08:40:00
Case22,Turning & Milling Q.C.,ID4493,2012-01-25 07:00:00,2012-01-25 07:16:00
Case26,Round Grinding,ID4528,2012-01-25 07:07:00,2012-01-25 12:05:00
Case272,Turning & Milling,ID3846,2012-01-25 07:09:00,2012-01-25 07:29:00
Case207,Round Grinding,ID4385,2012-01-25 07:10:00,2012-01-25 08:39:00
Case272,Turning & Milling Q.C.,ID4618,2012-01-25 07:17:00,2012-01-25 08:05:00
Case41,Turning & Milling,ID3846,2012-01-25 07:30:00,2012-01-25 11:15:00
Case41,Start,Start,2012-01-25 07:30:00,2012-01-25 07:30:00
Case268,Turning & Milling,ID0997,2012-01-25 07:58:00,2012-01-25 16:48:00
Case268,Start,Start,2012-01-25 07:58:00,2012-01-25 07:58:00
Case23,Laser Marking,ID0998,2012-01-25 08:17:00,2012-01-25 09:17:00
Case27,Final Inspection Q.C.,ID4618,2012-01-25 08:17:00,2012-01-25 10:55:00
Case22,Laser Marking,ID0998,2012-01-25 08:18:00,2012-01-25 09:17:00
Case194,Final Inspection Q.C.,ID4287,2012-01-25 09:00:00,2012-01-25 16:01:00
Case235,Turning & Milling,ID4132,2012-01-25 09:07:00,2012-01-25 15:44:00
Case22,Lapping,ID0998,2012-01-25 09:18:00,2012-01-25 11:11:00
Case32,Turning & Milling,ID4429,2012-01-25 09:21:00,2012-01-25 18:00:00
Case10,Laser Marking,ID4794,2012-01-25 09:31:00,2012-01-25 10:57:00
Case187,Final Inspection Q.C.,ID4493,2012-01-25 10:01:00,2012-01-25 12:01:00
Case27,End,End,2012-01-25 10:55:00,2012-01-25 10:55:00
Case10,Laser Marking,ID4882,2012-01-25 11:00:00,2012-01-25 12:54:00
Case11,Final Inspection Q.C.,ID4618,2012-01-25 11:11:00,2012-01-25 14:09:00
Case239,Lapping,ID0998,2012-01-25 11:11:00,2012-01-25 12:12:00
Case41,Turning & Milling,ID3846,2012-01-25 11:16:00,2012-01-25 12:20:00
Case41,Turning & Milling Q.C.,ID4618,2012-01-25 11:17:00,2012-01-25 14:20:00
Case243,Round Grinding,ID4385,2012-01-25 12:09:00,2012-01-25 14:36:00
Case22,Round Grinding,ID4528,2012-01-25 12:10:00,2012-01-25 12:50:00
Case229,Laser Marking,ID0998,2012-01-25 12:13:00,2012-01-25 12:38:00
Case41,Turning & Milling,ID3846,2012-01-25 12:21:00,2012-01-25 15:55:00
Case229,Flat Grinding,ID0998,2012-01-25 12:39:00,2012-01-25 14:50:00
Case22,Round Grinding,ID4528,2012-01-25 13:20:00,2012-01-25 15:00:00
Case10,Laser Marking,ID4882,2012-01-25 13:22:00,2012-01-25 14:09:00
Case11,Turning & Milling Q.C.,ID4618,2012-01-25 14:10:00,2012-01-25 14:11:00
Case11,End,End,2012-01-25 14:11:00,2012-01-25 14:11:00
Case239,Final Inspection Q.C.,ID4618,2012-01-25 14:21:00,2012-01-25 18:02:00
Case243,Round Grinding,ID4385,2012-01-25 14:36:00,2012-01-25 15:54:00
Case229,Laser Marking,ID4882,2012-01-25 14:44:00,2012-01-25 15:22:00
Case208,Lapping,ID0998,2012-01-25 14:50:00,2012-01-25 17:11:00
Case206,Round Grinding,ID4528,2012-01-25 15:00:00,2012-01-25 16:00:00
Case269,Round Grinding,ID4385,2012-01-25 15:30:00,2012-01-25 18:00:00
Case206,Round Grinding,ID4528,2012-01-25 16:00:00,2012-01-25 17:45:00
Case268,Turning & Milling,ID0997,2012-01-25 16:48:00,2012-01-25 18:00:00
Case268,Turning & Milling Q.C.,ID4618,2012-01-25 17:02:00,2012-01-25 18:02:00
Case269,Round Grinding,ID4355,2012-01-25 17:50:00,2012-01-25 23:48:00
Case41,Turning & Milling,ID4641,2012-01-25 19:50:00,2012-01-26 00:04:00
Case32,Turning & Milling,ID4529,2012-01-25 19:58:00,2012-01-26 06:44:00
Case235,Turning & Milling,ID4641,2012-01-25 22:46:00,2012-01-26 00:03:00
Case235,Turning & Milling,ID4641,2012-01-26 00:04:00,2012-01-26 06:32:00
Case12,Turning,ID4641,2012-01-26 02:38:00,2012-01-26 07:00:00
Case12,Start,Start,2012-01-26 02:38:00,2012-01-26 02:38:00
Case206,Round Grinding,ID4528,2012-01-26 06:50:00,2012-01-26 08:30:00
Case235,Turning & Milling Q.C.,ID4163,2012-01-26 07:00:00,2012-01-26 08:40:00
Case207,Final Inspection Q.C.,ID4163,2012-01-26 07:00:00,2012-01-26 07:30:00
Case252,Turning & Milling,ID4794,2012-01-26 07:02:00,2012-01-26 13:55:00
Case194,Final Inspection Q.C.,ID4287,2012-01-26 07:06:00,2012-01-26 10:07:00
Case32,Turning & Milling,ID4429,2012-01-26 07:24:00,2012-01-26 16:16:00
Case268,Turning & Milling,ID0997,2012-01-26 07:26:00,2012-01-26 11:34:00
Case268,Turning & Milling Q.C.,ID4618,2012-01-26 08:15:00,2012-01-26 09:20:00
Case12,Turning,ID4132,2012-01-26 08:17:00,2012-01-26 10:09:00
Case20,Round Grinding,ID0420,2012-01-26 08:21:00,2012-01-26 15:56:00
Case269,Round Grinding,ID4528,2012-01-26 08:35:00,2012-01-26 09:31:00
Case235,Turning & Milling Q.C.,ID4163,2012-01-26 09:00:00,2012-01-26 10:00:00
Case207,Final Inspection Q.C.,ID4163,2012-01-26 09:00:00,2012-01-26 10:00:00
Case243,Final Inspection Q.C.,ID4618,2012-01-26 09:21:00,2012-01-26 15:18:00
Case269,Round Grinding,ID4528,2012-01-26 09:32:00,2012-01-26 10:51:00
Case23,Lapping,ID0998,2012-01-26 09:51:00,2012-01-26 10:51:00
Case235,Turning & Milling,ID4132,2012-01-26 10:10:00,2012-01-26 15:46:00
Case23,Round Grinding,ID4528,2012-01-26 10:52:00,2012-01-26 17:36:00
Case207,Final Inspection Q.C.,ID4163,2012-01-26 11:00:00,2012-01-26 12:50:00
Case12,Turning Q.C.,ID4618,2012-01-26 11:11:00,2012-01-26 11:57:00
Case241,Lapping,ID0998,2012-01-26 11:25:00,2012-01-26 12:40:00
Case241,Flat Grinding,ID0998,2012-01-26 11:25:00,2012-01-26 12:40:00
Case241,Final Inspection Q.C.,ID4287,2012-01-26 11:30:00,2012-01-26 14:53:00
Case268,Turning & Milling,ID0997,2012-01-26 11:35:00,2012-01-26 16:01:00
Case26,Round Grinding,ID4493,2012-01-26 11:49:00,2012-01-26 11:53:00
Case12,Turning,ID4132,2012-01-26 12:00:00,2012-01-26 20:29:00
Case207,Final Inspection Q.C.,ID4163,2012-01-26 13:20:00,2012-01-26 16:11:00
Case207,Final Inspection Q.C.,ID4163,2012-01-26 14:00:00,2012-01-26 16:30:00
Case272,Flat Grinding,ID0998,2012-01-26 14:50:00,2012-01-26 16:30:00
Case252,Turning & Milling Q.C.,ID4618,2012-01-26 15:18:00,2012-01-26 15:20:00
Case20,Round Grinding,ID4355,2012-01-26 16:06:00,2012-01-26 23:24:00
Case194,Grinding Rework,ID4872,2012-01-26 16:22:00,2012-01-26 18:16:00
Case235,Turning & Milling Q.C.,ID4163,2012-01-26 16:30:00,2012-01-26 18:00:00
Case32,Turning & Milling,ID4167,2012-01-26 16:40:00,2012-01-26 23:45:00
Case268,Turning & Milling,ID4872,2012-01-26 18:18:00,2012-01-26 23:35:00
Case12,Turning,ID4641,2012-01-26 20:31:00,2012-01-27 06:18:00
Case235,Turning & Milling,ID4641,2012-01-26 20:33:00,2012-01-27 05:36:00
Case241,Packing,ID4820,2012-01-27 00:00:00,2012-01-27 01:00:00
Case241,End,End,2012-01-27 01:00:00,2012-01-27 01:00:00
Case32,Turning & Milling,ID4429,2012-01-27 06:49:00,2012-01-27 12:55:00
Case187,Final Inspection Q.C.,ID4493,2012-01-27 06:49:00,2012-01-27 08:00:00
Case20,Round Grinding,ID0420,2012-01-27 06:52:00,2012-01-27 10:00:00
Case235,Milling,ID4326,2012-01-27 07:00:00,2012-01-27 12:30:00
Case25,Turning & Milling Q.C.,ID4163,2012-01-27 07:00:00,2012-01-27 08:40:00
Case12,Turning,ID3846,2012-01-27 07:04:00,2012-01-27 12:51:00
Case243,Final Inspection Q.C.,ID4618,2012-01-27 07:38:00,2012-01-27 12:00:00
Case252,Laser Marking,ID0998,2012-01-27 08:00:00,2012-01-27 08:20:00
Case32,Turning & Milling Q.C.,ID4493,2012-01-27 08:01:00,2012-01-27 10:02:00
Case252,Lapping,ID0998,2012-01-27 08:20:00,2012-01-27 10:00:00
Case194,Final Inspection Q.C.,ID4287,2012-01-27 09:00:00,2012-01-27 10:00:00
Case229,Final Inspection Q.C.,ID4287,2012-01-27 10:00:00,2012-01-27 12:46:00
Case41,Grinding Rework,ID0998,2012-01-27 10:00:00,2012-01-27 10:30:00
Case10,Flat Grinding,ID0998,2012-01-27 10:30:00,2012-01-27 13:00:00
Case22,Final Inspection Q.C.,ID4493,2012-01-27 11:12:00,2012-01-27 12:13:00
Case239,Final Inspection Q.C.,ID4618,2012-01-27 12:00:00,2012-01-27 13:15:00
Case32,Turning & Milling Q.C.,ID4493,2012-01-27 12:13:00,2012-01-27 18:00:00
Case252,Final Inspection Q.C.,ID4618,2012-01-27 12:20:00,2012-01-27 12:57:00
Case24,Round Grinding,ID4493,2012-01-27 12:41:00,2012-01-27 13:56:00
Case32,Turning & Milling,ID4794,2012-01-28 12:10:00,2012-01-28 22:11:00
Case32,Turning & Milling,ID4932,2012-01-28 13:00:00,2012-01-29 06:52:00
Case32,Turning & Milling,ID4794,2012-01-28 22:18:00,2012-01-29 11:23:00
Case46,Turning & Milling,ID4429,2012-01-29 00:00:00,2012-01-29 01:15:00
Case46,Start,Start,2012-01-29 00:00:00,2012-01-29 00:00:00
Case243,Packing,ID4820,2012-01-29 00:00:00,2012-01-29 01:00:00
Case22,Packing,ID4820,2012-01-29 00:00:00,2012-01-29 01:00:00
Case187,Round Grinding,ID4385,2012-01-29 00:00:00,2012-01-29 01:15:00
Case268,Turning & Milling Q.C.,ID4287,2012-01-29 00:00:00,2012-01-29 01:15:00
Case187,Final Inspection Q.C.,ID4493,2012-01-29 06:50:00,2012-01-29 07:05:00
Case269,Final Inspection Q.C.,ID4287,2012-01-29 07:00:00,2012-01-29 08:40:00
Case207,Final Inspection Q.C.,ID4163,2012-01-29 07:00:00,2012-01-29 07:15:00
Case187,Final Inspection Q.C.,ID4493,2012-01-29 07:05:00,2012-01-29 07:14:00
Case235,Turning & Milling Q.C.,ID4163,2012-01-29 07:15:00,2012-01-29 08:40:00
Case41,Turning & Milling Q.C.,ID4493,2012-01-29 07:20:00,2012-01-29 08:35:00
Case252,Final Inspection Q.C.,ID4493,2012-01-29 07:21:00,2012-01-29 07:22:00
Case243,Final Inspection Q.C.,ID4493,2012-01-29 07:22:00,2012-01-29 08:37:00
Case3,Start,Start,2012-01-29 07:24:00,2012-01-29 07:24:00
Case3,Turning & Milling,ID4167,2012-01-29 07:24:00,2012-01-29 17:59:00
Case10,Flat Grinding,ID0998,2012-01-29 08:09:00,2012-01-29 15:06:00
Case22,Final Inspection Q.C.,ID4493,2012-01-29 08:27:00,2012-01-29 09:28:00
Case243,End,End,2012-01-29 08:37:00,2012-01-29 08:37:00
Case235,Turning & Milling Q.C.,ID4163,2012-01-29 09:00:00,2012-01-29 12:50:00
Case229,Final Inspection Q.C.,ID4287,2012-01-29 09:00:00,2012-01-29 09:30:00
Case25,Laser Marking,ID0998,2012-01-29 09:02:00,2012-01-29 09:26:00
Case34,Start,Start,2012-01-29 09:02:00,2012-01-29 09:02:00
Case34,Turning & Milling,ID4132,2012-01-29 09:02:00,2012-01-29 17:43:00
Case12,Turning,ID4641,2012-01-29 09:06:00,2012-01-29 15:58:00
Case22,End,End,2012-01-29 09:28:00,2012-01-29 09:28:00
